"PVWatts Hourly PV Performance Data"
"Requested Location","yinchuan"
"Solar Resource Data Location","NSRDB Lat/Lng: 38.45, 106.26"
"Latitude (degrees)", 38.45
"Longitude (degrees)", 106.26
"Elevation (m)","1114"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","16","20","0","0","11.9","1","0.2","0","11.9","0","0"
"10","16","21","0","0","10.9","1.1","0.2","0","10.9","0","0"
"10","16","22","0","0","9.9","1.1","0.2","0","9.9","0","0"
"10","16","23","0","0","9","1.2","0.2","0","9","0","0"
"10","17","0","0","0","8.1","1.2","0.2","0","8.1","0","0"
"10","17","1","0","0","7.3","1.3","0.2","0","7.3","0","0"
"10","17","2","0","0","6.5","1.3","0.2","0","6.5","0","0"
"10","17","3","0","0","5.8","1.4","0.2","0","5.8","0","0"
"10","17","4","0","0","4.9","1.4","0.2","0","4.9","0","0"
"10","17","5","0","0","3.9","1.5","0.2","0","3.9","0","0"
"10","17","6","0","0","3.1","1.5","0.2","0","3.1","0","0"
"10","17","7","107","30","2.8","1.5","0.2","51.777","4.11","35.715","30.486"
"10","17","8","511","85","8.3","2.8","0.2","294.405","14.445","254.864","241.87"
"10","17","9","705","110","12.2","3.3","0.2","542.953","22.713","475.167","454.367"
"10","17","10","805","121","15.9","3.6","0.2","744.622","29.622","629.359","603.095"
"10","17","11","850","130","17.9","3.9","0.2","875.341","33.298","724.205","694.58"
"10","17","12","872","131","18.6","3.9","0.2","933.584","35.013","764.867","733.801"
"10","17","13","872","126","18.9","3.8","0.2","909.416","35.131","745.949","715.554"
"10","17","14","824","124","18.8","3.4","0.2","794.771","33.898","658.946","631.634"
"10","17","15","761","109","18.2","3","0.2","622.058","30.842","526.542","503.921"
"10","17","16","631","86","16.6","2","0.2","390.608","26.135","333.331","317.556"
"10","17","17","336","49","14","1.2","0.2","136.95","17.835","101.999","94.421"
"10","17","18","0","0","12.2","1.1","0.2","0","0","0","0"
"10","17","19","0","0","11.8","1","0.2","0","11.8","0","0"
"10","17","20","0","0","11.7","0.8","0.2","0","11.7","0","0"
"10","17","21","0","0","11.7","0.5","0.2","0","11.7","0","0"
"10","17","22","0","0","11.5","0.4","0.2","0","11.5","0","0"
"10","17","23","0","0","11","0.5","0.2","0","11","0","0"
"10","18","0","0","0","10.1","0.8","0.2","0","10.1","0","0"
"10","18","1","0","0","9.3","0.9","0.2","0","9.3","0","0"
"10","18","2","0","0","8.6","1","0.2","0","8.6","0","0"
"10","18","3","0","0","7.8","1.1","0.2","0","7.8","0","0"
"10","18","4","0","0","7.3","1.1","0.2","0","7.3","0","0"
"10","18","5","0","0","7","1","0.2","0","7","0","0"
"10","18","6","0","0","6.7","0.9","0.2","0","6.7","0","0"
"10","18","7","60","27","6.6","0.9","0.2","38.376","7.726","25.969","21.085"
"10","18","8","14","50","10","1.1","0.2","53.066","11.58","44.5","38.959"
"10","18","9","25","178","13","1.7","0.2","188.407","17.882","161.037","151.368"
"10","18","10","0","31","16","2.6","0.2","28.836","16.624","22.668","17.901"
"10","18","11","8","50","17.6","3.2","0.2","54.506","18.663","43.545","38.038"
"10","18","12","0","39","17.8","3.1","0.2","36.322","18.519","28.342","23.374"
"10","18","13","24","85","17.2","2.8","0.2","102.885","19.346","84.221","77.273"
"10","18","14","23","77","16.4","2.3","0.2","92.024","18.506","75.647","69.003"
"10","18","15","13","49","15.5","1.6","0.2","54.797","16.95","44.758","39.208"
"10","18","16","15","48","14.4","1.1","0.2","52.299","15.959","43.161","37.668"
"10","18","17","0","19","13.1","0.7","0.2","17.637","13.679","13.632","9.186"
"10","18","18","0","0","11.7","0.6","0.2","0","0","0","0"
"10","18","19","0","0","10.8","0.7","0.2","0","10.8","0","0"
"10","18","20","0","0","10.1","0.9","0.2","0","10.1","0","0"
"10","18","21","0","0","9.3","0.9","0.2","0","9.3","0","0"
"10","18","22","0","0","8.4","1","0.2","0","8.4","0","0"
"10","18","23","0","0","7.4","1.2","0.2","0","7.4","0","0"
"10","19","0","0","0","6.4","1.3","0.2","0","6.4","0","0"
"10","19","1","0","0","5.7","1.4","0.2","0","5.7","0","0"
"10","19","2","0","0","5","1.5","0.2","0","5","0","0"
"10","19","3","0","0","4.5","1.5","0.2","0","4.5","0","0"
"10","19","4","0","0","4.3","1.6","0.2","0","4.3","0","0"
"10","19","5","0","0","4.1","1.8","0.2","0","4.1","0","0"
"10","19","6","0","0","4","2.1","0.2","0","4","0","0"
"10","19","7","126","27","3.9","2.1","0.2","54.209","5.093","35.983","30.744"
"10","19","8","531","76","8.3","2.6","0.2","291.648","14.603","251.652","238.771"
"10","19","9","712","101","12.2","2.9","0.2","534.869","23.269","467.53","447"
"10","19","10","799","117","16.2","2.9","0.2","732.264","31.315","615.397","589.627"
"10","19","11","861","118","18.5","2.7","0.2","867.358","37.009","708.059","679.006"
"10","19","12","876","121","19.6","2.5","0.2","921.367","39.971","741.063","710.841"
"10","19","13","869","120","20.1","2.5","0.2","895.104","39.896","721.273","691.752"
"10","19","14","840","112","20.2","2.4","0.2","789.329","38.008","644.72","617.911"
"10","19","15","769","101","19.8","2.2","0.2","613.742","34.219","513.243","491.093"
"10","19","16","625","82","18.4","1.5","0.2","379.927","28.714","320.322","305.008"
"10","19","17","307","46","16.2","0.9","0.2","125.531","19.981","91.64","84.429"
"10","19","18","0","0","14.6","0.8","0.2","0","0","0","0"
"10","19","19","0","0","13.9","0.7","0.2","0","13.9","0","0"
"10","19","20","0","0","13.4","0.6","0.2","0","13.4","0","0"
"10","19","21","0","0","12.9","0.5","0.2","0","12.9","0","0"
"10","19","22","0","0","12.4","0.5","0.2","0","12.4","0","0"
"10","19","23","0","0","11.7","0.7","0.2","0","11.7","0","0"
"10","20","0","0","0","11.1","0.8","0.2","0","11.1","0","0"
"10","20","1","0","0","10.6","0.8","0.2","0","10.6","0","0"
"10","20","2","0","0","10.1","0.7","0.2","0","10.1","0","0"
"10","20","3","0","0","9.8","0.6","0.2","0","9.8","0","0"
"10","20","4","0","0","9.6","0.5","0.2","0","9.6","0","0"
"10","20","5","0","0","9.5","0.5","0.2","0","9.5","0","0"
"10","20","6","0","0","9.4","0.5","0.2","0","9.4","0","0"
"10","20","7","74","24","9.3","0.5","0.2","39.317","10.567","25.118","20.264"
"10","20","8","78","128","10.8","0.6","0.2","163.158","16.341","139.63","130.718"
"10","20","9","109","254","12.4","0.9","0.2","331.931","22.803","283.907","269.884"
"10","20","10","117","358","14","1.3","0.2","467.912","27.243","391.763","373.918"
"10","20","11","34","365","15.6","1.4","0.2","395.95","26.519","328.226","312.632"
"10","20","12","61","431","16.7","1.2","0.2","513.611","31.541","418.687","399.888"
"10","20","13","54","411","17.2","0.9","0.2","483.74","32.274","393.268","375.37"
"10","20","14","94","379","17.5","0.7","0.2","477.278","33.219","389.125","371.373"
"10","20","15","147","295","17.4","0.7","0.2","407.196","30.853","338.066","322.123"
"10","20","16","391","122","16.5","0.6","0.2","313.24","27.161","264.109","250.787"
"10","20","17","11","41","15.1","0.6","0.2","41.968","16.511","32.732","27.609"
"10","20","18","0","0","14.1","0.7","0.2","0","0","0","0"
"10","20","19","0","0","13.7","0.6","0.2","0","13.7","0","0"
"10","20","20","0","0","13.5","0.6","0.2","0","13.5","0","0"
"10","20","21","0","0","13.1","0.6","0.2","0","13.1","0","0"
"10","20","22","0","0","12.6","0.7","0.2","0","12.6","0","0"
"10","20","23","0","0","11.9","0.8","0.2","0","11.9","0","0"
"10","21","0","0","0","11.1","0.9","0.2","0","11.1","0","0"
"10","21","1","0","0","10.2","1.1","0.2","0","10.2","0","0"
"10","21","2","0","0","9.4","1.2","0.2","0","9.4","0","0"
"10","21","3","0","0","8.6","1.2","0.2","0","8.6","0","0"
"10","21","4","0","0","7.9","1.3","0.2","0","7.9","0","0"
"10","21","5","0","0","7.4","1.2","0.2","0","7.4","0","0"
"10","21","6","0","0","7.1","1.1","0.2","0","7.1","0","0"
"10","21","7","72","23","7.1","1","0.2","38.115","8.172","24.53","19.697"
"10","21","8","468","79","10.3","1","0.2","267.891","18.439","227.143","215.131"
"10","21","9","662","108","13.5","1.3","0.2","510.729","28.057","438.133","418.645"
"10","21","10","761","124","16.8","1.7","0.2","708.544","35.207","586.669","561.918"
"10","21","11","798","137","19.1","2.2","0.2","834.85","38.646","677.194","649.235"
"10","21","12","813","142","20.2","2.6","0.2","888.302","39.484","716","686.666"
"10","21","13","805","140","20.7","2.7","0.2","861.015","39.066","696.237","667.603"
"10","21","14","818","114","20.8","2.5","0.2","769.301","37.84","629.22","602.961"
"10","21","15","742","103","20.4","2.2","0.2","594.233","34.362","496.811","475.243"
"10","21","16","588","83","18.8","1.5","0.2","360.804","28.591","303.51","288.792"
"10","21","17","270","43","16.6","0.9","0.2","112.733","19.988","81.389","74.541"
"10","21","18","0","0","15.1","0.9","0.2","0","0","0","0"
"10","21","19","0","0","14.5","0.9","0.2","0","14.5","0","0"
"10","21","20","0","0","13.8","0.8","0.2","0","13.8","0","0"
"10","21","21","0","0","13","0.9","0.2","0","13","0","0"
"10","21","22","0","0","11.9","1","0.2","0","11.9","0","0"
"10","21","23","0","0","10.6","1.2","0.2","0","10.6","0","0"
"10","22","0","0","0","9.1","1.4","0.2","0","9.1","0","0"
"10","22","1","0","0","7.8","1.6","0.2","0","7.8","0","0"
"10","22","2","0","0","7","1.6","0.2","0","7","0","0"
"10","22","3","0","0","6.7","1.7","0.2","0","6.7","0","0"
"10","22","4","0","0","6.3","1.7","0.2","0","6.3","0","0"
"10","22","5","0","0","5.6","1.7","0.2","0","5.6","0","0"
"10","22","6","0","0","5.1","1.8","0.2","0","5.1","0","0"
"10","22","7","50","23","5","1.8","0.2","32.458","5.754","20.632","15.937"
"10","22","8","194","131","10.1","2.9","0.2","214.592","14.511","185.411","174.878"
"10","22","9","569","135","13.7","3.6","0.2","481.716","22.599","420.994","402.113"
"10","22","10","654","165","17.5","4.1","0.2","671.803","28.999","568.849","544.729"
"10","22","11","787","147","20.1","4.9","0.2","834.665","32.913","692.422","663.923"
"10","22","12","775","163","21.1","5.4","0.2","875.959","33.731","722.002","692.455"
"10","22","13","742","170","21.3","5.7","0.2","837.632","32.962","693.363","664.831"
"10","22","14","735","148","21.1","5.7","0.2","743.358","31.464","622.686","596.658"
"10","22","15","612","142","20.4","5.3","0.2","548.561","28.437","468.125","447.574"
"10","22","16","419","115","18.4","3.7","0.2","316.239","24.137","269.585","256.069"
"10","22","17","102","50","14.6","2","0.2","77.581","16.439","58.718","52.674"
"10","22","18","0","0","11.9","1.6","0.2","0","0","0","0"
"10","22","19","0","0","11.1","1.5","0.2","0","11.1","0","0"
"10","22","20","0","0","10.3","1.6","0.2","0","10.3","0","0"
"10","22","21","0","0","9.6","1.6","0.2","0","9.6","0","0"
"10","22","22","0","0","8.8","1.6","0.2","0","8.8","0","0"
"10","22","23","0","0","7.9","1.6","0.2","0","7.9","0","0"
"10","23","0","0","0","7","1.7","0.2","0","7","0","0"
"10","23","1","0","0","6.3","1.8","0.2","0","6.3","0","0"
"10","23","2","0","0","5.7","1.9","0.2","0","5.7","0","0"
"10","23","3","0","0","5.1","1.9","0.2","0","5.1","0","0"
"10","23","4","0","0","4.5","1.9","0.2","0","4.5","0","0"
"10","23","5","0","0","4.1","1.8","0.2","0","4.1","0","0"
"10","23","6","0","0","4","1.8","0.2","0","4","0","0"
"10","23","7","41","21","3.9","1.8","0.2","28.848","4.571","18.414","13.798"
"10","23","8","425","86","9.6","2.8","0.2","258.026","14.981","221.361","209.554"
"10","23","9","623","120","13.6","3.5","0.2","498.054","22.947","435.454","416.06"
"10","23","10","720","143","17.6","3.9","0.2","695.565","29.859","587.905","563.109"
"10","23","11","775","153","20.5","4.6","0.2","829.18","33.735","685.784","657.521"
"10","23","12","797","155","21.7","4.9","0.2","884.192","35.265","724.833","695.186"
"10","23","13","799","148","22","5.1","0.2","860.015","34.871","707.316","678.289"
"10","23","14","797","124","22","5.1","0.2","762.504","33.429","634.729","608.275"
"10","23","15","730","107","21.4","4.8","0.2","586.651","30.556","498.042","476.431"
"10","23","16","586","83","19.2","3.4","0.2","356.492","25.972","302.4","287.722"
"10","23","17","245","42","15.3","1.9","0.2","105.227","17.803","75.874","69.222"
"10","23","18","0","0","12.5","1.6","0.2","0","0","0","0"
"10","23","19","0","0","11.7","1.6","0.2","0","11.7","0","0"
"10","23","20","0","0","11","1.6","0.2","0","11","0","0"
"10","23","21","0","0","10.2","1.6","0.2","0","10.2","0","0"
"10","23","22","0","0","9.3","1.6","0.2","0","9.3","0","0"
"10","23","23","0","0","8.3","1.6","0.2","0","8.3","0","0"
"10","24","0","0","0","7.5","1.7","0.2","0","7.5","0","0"
"10","24","1","0","0","6.8","1.7","0.2","0","6.8","0","0"
